,file_path,folder,file_name
1762,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(140).jpg,no_tumor,image(140).jpg
1990,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(51).jpg,no_tumor,image(51).jpg
1837,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(208).jpg,no_tumor,image(208).jpg
997,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (73).jpg,meningioma_tumor,m (73).jpg
1176,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(55).jpg,meningioma_tumor,m1(55).jpg
1040,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(112).jpg,meningioma_tumor,m1(112).jpg
33,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (129).jpg,glioma_tumor,gg (129).jpg
2051,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (106).jpg,pituitary_tumor,p (106).jpg
2263,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (298).jpg,pituitary_tumor,p (298).jpg
1379,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (79).jpg,meningioma_tumor,m2 (79).jpg
41,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (136).jpg,glioma_tumor,gg (136).jpg
2427,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (445).jpg,pituitary_tumor,p (445).jpg
2091,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (142).jpg,pituitary_tumor,p (142).jpg
2493,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (504).jpg,pituitary_tumor,p (504).jpg
1798,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(173).jpg,no_tumor,image(173).jpg
2605,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (605).jpg,pituitary_tumor,p (605).jpg
609,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (648).jpg,glioma_tumor,gg (648).jpg
1132,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(198).jpg,meningioma_tumor,m1(198).jpg
28,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (124).jpg,glioma_tumor,gg (124).jpg
441,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (497).jpg,glioma_tumor,gg (497).jpg
2441,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (458).jpg,pituitary_tumor,p (458).jpg
2063,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (117).jpg,pituitary_tumor,p (117).jpg
493,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (543).jpg,glioma_tumor,gg (543).jpg
1258,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (129).jpg,meningioma_tumor,m2 (129).jpg
1301,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (168).jpg,meningioma_tumor,m2 (168).jpg
2260,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (295).jpg,pituitary_tumor,p (295).jpg
1382,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (81).jpg,meningioma_tumor,m2 (81).jpg
1304,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (170).jpg,meningioma_tumor,m2 (170).jpg
236,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (311).jpg,glioma_tumor,gg (311).jpg
551,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (596).jpg,glioma_tumor,gg (596).jpg
520,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (568).jpg,glioma_tumor,gg (568).jpg
2116,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (165).jpg,pituitary_tumor,p (165).jpg
1232,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (105).jpg,meningioma_tumor,m2 (105).jpg
1138,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(202).jpg,meningioma_tumor,m1(202).jpg
720,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (748).jpg,glioma_tumor,gg (748).jpg
735,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (761).jpg,glioma_tumor,gg (761).jpg
2536,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (543).jpg,pituitary_tumor,p (543).jpg
58,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (151).jpg,glioma_tumor,gg (151).jpg
631,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (668).jpg,glioma_tumor,gg (668).jpg
1181,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(6).jpg,meningioma_tumor,m1(6).jpg
2102,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (152).jpg,pituitary_tumor,p (152).jpg
592,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (632).jpg,glioma_tumor,gg (632).jpg
1303,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (17).jpg,meningioma_tumor,m2 (17).jpg
1387,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (86).jpg,meningioma_tumor,m2 (86).jpg
2502,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (512).jpg,pituitary_tumor,p (512).jpg
2515,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (524).jpg,pituitary_tumor,p (524).jpg
2283,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (315).jpg,pituitary_tumor,p (315).jpg
939,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (201).jpg,meningioma_tumor,m (201).jpg
2669,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (663).jpg,pituitary_tumor,p (663).jpg
1249,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (120).jpg,meningioma_tumor,m2 (120).jpg
904,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (170).jpg,meningioma_tumor,m (170).jpg
1279,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (148).jpg,meningioma_tumor,m2 (148).jpg
2297,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (328).jpg,pituitary_tumor,p (328).jpg
2754,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (74).jpg,pituitary_tumor,p (74).jpg
2024,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(82).jpg,no_tumor,image(82).jpg
2282,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (314).jpg,pituitary_tumor,p (314).jpg
1862,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(230).jpg,no_tumor,image(230).jpg
1142,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(24).jpg,meningioma_tumor,m1(24).jpg
2276,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (309).jpg,pituitary_tumor,p (309).jpg
706,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (735).jpg,glioma_tumor,gg (735).jpg
2526,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (534).jpg,pituitary_tumor,p (534).jpg
1022,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (96).jpg,meningioma_tumor,m (96).jpg
745,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (770).jpg,glioma_tumor,gg (770).jpg
1546,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (23).jpg,meningioma_tumor,m3 (23).jpg
2252,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (288).jpg,pituitary_tumor,p (288).jpg
1866,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(234).jpg,no_tumor,image(234).jpg
513,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (561).jpg,glioma_tumor,gg (561).jpg
81,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (172).jpg,glioma_tumor,gg (172).jpg
2548,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (554).jpg,pituitary_tumor,p (554).jpg
1308,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (174).jpg,meningioma_tumor,m2 (174).jpg
2387,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (409).jpg,pituitary_tumor,p (409).jpg
914,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (18).jpg,meningioma_tumor,m (18).jpg
1404,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (100).jpg,meningioma_tumor,m3 (100).jpg
1647,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (99).jpg,meningioma_tumor,m3 (99).jpg
2642,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (639).jpg,pituitary_tumor,p (639).jpg
1108,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(176).jpg,meningioma_tumor,m1(176).jpg
150,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (234).jpg,glioma_tumor,gg (234).jpg
774,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (797).jpg,glioma_tumor,gg (797).jpg
329,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (396).jpg,glioma_tumor,gg (396).jpg
6,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (104).jpg,glioma_tumor,gg (104).jpg
943,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (24).jpg,meningioma_tumor,m (24).jpg
822,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (96).jpg,glioma_tumor,gg (96).jpg
734,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (760).jpg,glioma_tumor,gg (760).jpg
909,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (175).jpg,meningioma_tumor,m (175).jpg
468,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (520).jpg,glioma_tumor,gg (520).jpg
181,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (262).jpg,glioma_tumor,gg (262).jpg
164,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (247).jpg,glioma_tumor,gg (247).jpg
1929,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(291).jpg,no_tumor,image(291).jpg
451,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (505).jpg,glioma_tumor,gg (505).jpg
490,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (540).jpg,glioma_tumor,gg (540).jpg
1826,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(199).jpg,no_tumor,image(199).jpg
1143,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(25).jpg,meningioma_tumor,m1(25).jpg
1311,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (177).jpg,meningioma_tumor,m2 (177).jpg
2140,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (187).jpg,pituitary_tumor,p (187).jpg
1111,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(179).jpg,meningioma_tumor,m1(179).jpg
2733,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (720).jpg,pituitary_tumor,p (720).jpg
1441,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (134).jpg,meningioma_tumor,m3 (134).jpg
2723,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (711).jpg,pituitary_tumor,p (711).jpg
2023,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(81).jpg,no_tumor,image(81).jpg
1627,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (80).jpg,meningioma_tumor,m3 (80).jpg
1632,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (85).jpg,meningioma_tumor,m3 (85).jpg
1074,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(144).jpg,meningioma_tumor,m1(144).jpg
1934,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(296).jpg,no_tumor,image(296).jpg
1978,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(40).jpg,no_tumor,image(40).jpg
2240,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (277).jpg,pituitary_tumor,p (277).jpg
2161,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (205).jpg,pituitary_tumor,p (205).jpg
2498,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (509).jpg,pituitary_tumor,p (509).jpg
327,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (394).jpg,glioma_tumor,gg (394).jpg
442,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (498).jpg,glioma_tumor,gg (498).jpg
2073,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (126).jpg,pituitary_tumor,p (126).jpg
2837,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (814).jpg,pituitary_tumor,p (814).jpg
832,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (105).jpg,meningioma_tumor,m (105).jpg
2269,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (302).jpg,pituitary_tumor,p (302).jpg
2503,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (513).jpg,pituitary_tumor,p (513).jpg
1414,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (11).jpg,meningioma_tumor,m3 (11).jpg
1201,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(78).jpg,meningioma_tumor,m1(78).jpg
1499,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (188).jpg,meningioma_tumor,m3 (188).jpg
1720,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(101).jpg,no_tumor,image(101).jpg
86,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (177).jpg,glioma_tumor,gg (177).jpg
1403,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (10).jpg,meningioma_tumor,m3 (10).jpg
2801,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (782).jpg,pituitary_tumor,p (782).jpg
1481,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (171).jpg,meningioma_tumor,m3 (171).jpg
777,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (8).jpg,glioma_tumor,gg (8).jpg
1954,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(313).jpg,no_tumor,image(313).jpg
1666,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (20).jpg,no_tumor,image (20).jpg
54,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (148).jpg,glioma_tumor,gg (148).jpg
2257,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (292).jpg,pituitary_tumor,p (292).jpg
1287,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (155).jpg,meningioma_tumor,m2 (155).jpg
1667,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (21).jpg,no_tumor,image (21).jpg
2473,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (487).jpg,pituitary_tumor,p (487).jpg
2057,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (111).jpg,pituitary_tumor,p (111).jpg
1701,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image (53).jpg,no_tumor,image (53).jpg
1245,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (117).jpg,meningioma_tumor,m2 (117).jpg
113,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (200).jpg,glioma_tumor,gg (200).jpg
2687,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (68).jpg,pituitary_tumor,p (68).jpg
987,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (64).jpg,meningioma_tumor,m (64).jpg
501,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (550).jpg,glioma_tumor,gg (550).jpg
2129,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (177).jpg,pituitary_tumor,p (177).jpg
1009,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (84).jpg,meningioma_tumor,m (84).jpg
1198,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(75).jpg,meningioma_tumor,m1(75).jpg
1394,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (92).jpg,meningioma_tumor,m2 (92).jpg
589,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (63).jpg,glioma_tumor,gg (63).jpg
768,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (791).jpg,glioma_tumor,gg (791).jpg
17,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (114).jpg,glioma_tumor,gg (114).jpg
1042,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(114).jpg,meningioma_tumor,m1(114).jpg
1447,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (14).jpg,meningioma_tumor,m3 (14).jpg
2355,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (380).jpg,pituitary_tumor,p (380).jpg
285,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (356).jpg,glioma_tumor,gg (356).jpg
2523,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (531).jpg,pituitary_tumor,p (531).jpg
428,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (485).jpg,glioma_tumor,gg (485).jpg
1328,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (32).jpg,meningioma_tumor,m2 (32).jpg
1777,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(154).jpg,no_tumor,image(154).jpg
669,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (701).jpg,glioma_tumor,gg (701).jpg
31,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (127).jpg,glioma_tumor,gg (127).jpg
1341,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (44).jpg,meningioma_tumor,m2 (44).jpg
722,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (75).jpg,glioma_tumor,gg (75).jpg
951,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (31).jpg,meningioma_tumor,m (31).jpg
2188,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (23).jpg,pituitary_tumor,p (23).jpg
214,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (292).jpg,glioma_tumor,gg (292).jpg
989,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (66).jpg,meningioma_tumor,m (66).jpg
1164,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(44).jpg,meningioma_tumor,m1(44).jpg
326,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (393).jpg,glioma_tumor,gg (393).jpg
560,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (603).jpg,glioma_tumor,gg (603).jpg
1383,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m2 (82).jpg,meningioma_tumor,m2 (82).jpg
1724,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(105).jpg,no_tumor,image(105).jpg
1086,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(155).jpg,meningioma_tumor,m1(155).jpg
2226,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (264).jpg,pituitary_tumor,p (264).jpg
341,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (406).jpg,glioma_tumor,gg (406).jpg
1653,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\6.jpg,no_tumor,6.jpg
147,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (231).jpg,glioma_tumor,gg (231).jpg
2234,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (271).jpg,pituitary_tumor,p (271).jpg
2306,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (336).jpg,pituitary_tumor,p (336).jpg
1107,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(175).jpg,meningioma_tumor,m1(175).jpg
848,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (12).jpg,meningioma_tumor,m (12).jpg
966,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (45).jpg,meningioma_tumor,m (45).jpg
1072,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(142).jpg,meningioma_tumor,m1(142).jpg
2356,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (381).jpg,pituitary_tumor,p (381).jpg
155,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (239).jpg,glioma_tumor,gg (239).jpg
665,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (699).jpg,glioma_tumor,gg (699).jpg
661,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (695).jpg,glioma_tumor,gg (695).jpg
1002,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (78).jpg,meningioma_tumor,m (78).jpg
2236,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (273).jpg,pituitary_tumor,p (273).jpg
2407,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (427).jpg,pituitary_tumor,p (427).jpg
176,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (258).jpg,glioma_tumor,gg (258).jpg
2537,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (544).jpg,pituitary_tumor,p (544).jpg
1524,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (21).jpg,meningioma_tumor,m3 (21).jpg
2698,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (69).jpg,pituitary_tumor,p (69).jpg
1203,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m1(8).jpg,meningioma_tumor,m1(8).jpg
24,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (120).jpg,glioma_tumor,gg (120).jpg
2691,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (683).jpg,pituitary_tumor,p (683).jpg
1820,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(193).jpg,no_tumor,image(193).jpg
1932,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(294).jpg,no_tumor,image(294).jpg
2194,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (235).jpg,pituitary_tumor,p (235).jpg
875,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (144).jpg,meningioma_tumor,m (144).jpg
2577,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (580).jpg,pituitary_tumor,p (580).jpg
938,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m (200).jpg,meningioma_tumor,m (200).jpg
2579,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (582).jpg,pituitary_tumor,p (582).jpg
1552,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\meningioma_tumor\m3 (235).jpg,meningioma_tumor,m3 (235).jpg
346,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (410).jpg,glioma_tumor,gg (410).jpg
2399,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (42).jpg,pituitary_tumor,p (42).jpg
2843,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\pituitary_tumor\p (82).jpg,pituitary_tumor,p (82).jpg
1995,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\no_tumor\image(56).jpg,no_tumor,image(56).jpg
385,D:\cd_data_C\Desktop\git_upload\MRI\Dataset\Training\glioma_tumor\gg (446).jpg,glioma_tumor,gg (446).jpg
